make,address,all,num3d,our,over,remove,internet,order,mail,receive,will,people,report,addresses,free,business,email,you,credit,your,font,num000,money,hp,hpl,george,num650,lab,labs,telnet,num857,data,num415,num85,technology,num1999,parts,pm,direct,cs,meeting,original,project,re,edu,table,conference,charSemicolon,charRoundbracket,charSquarebracket,charExclamation,charDollar,charHash,capitalAve,capitalLong,capitalTotal,type
0.41, 0.00,0.83, 0.00, 0.00,0.41,0.00, 0.00,0.00, 0.00,0.00,0.83,0.00, 0.00,0.00, 0.00,0.00,0.00, 1.67, 0.00, 0.41, 0.00,0.00, 0.00, 0.00, 0.00, 0.83,0.00, 0.00,0.41, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.41, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.000,0.000, 0.000,0.000, 0.000,   1.120,   3,   56,nonspam
0.00, 0.00,0.15, 0.00, 0.13,0.03,0.00, 0.08,0.00, 0.06,0.03,0.64,0.08, 0.01,0.00, 0.05,0.22,0.01, 0.15, 0.03, 0.33, 0.00,0.00, 0.00, 0.00, 0.00, 0.01,0.00, 0.03,0.01, 0.00,0.00, 1.33,0.00, 0.00,0.10,0.76,0.00, 0.01,0.05,0.06, 0.03,0.00, 0.05, 0.00, 0.10,0.00, 0.37,0.024,0.254,0.002, 0.002,0.007, 0.000,   2.128,  36, 3467,nonspam
0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.000,0.000, 0.000,0.000, 0.000,   1.000,   1,    4,nonspam
0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 3.57, 0.00, 0.00, 0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 3.57, 0.00,0.00, 0.00,0.675,0.000,0.000, 0.000,0.000, 0.000,   1.000,   1,    3,nonspam
0.00, 0.33,0.00, 0.00, 0.33,0.00,0.00, 0.00,0.00, 0.00,0.00,0.33,0.00, 0.00,0.00, 0.00,0.00,0.33, 0.00, 0.00, 0.00, 0.00,0.00, 0.00, 0.33, 0.33, 0.00,0.67, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.33,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.33, 0.00, 0.00,0.00, 0.33,0.000,0.132,0.000, 0.000,0.000, 0.000,   1.857,  15,  117,nonspam
0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 5.55, 0.00, 0.00, 0.00,0.00, 0.00, 0.00, 0.00, 2.77,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.000,0.000, 0.000,0.000, 0.000,   1.000,   1,    7,nonspam
0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,1.63,0.00, 0.00,0.00, 0.00,0.00,0.00, 1.63, 0.00, 0.00, 0.00,0.00, 0.00, 0.00, 0.00, 1.63,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 1.63, 0.00,0.00, 0.00,0.000,0.000,0.000, 0.000,0.000, 0.000,   2.333,   8,   28,nonspam
0.00, 0.00,0.52, 0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,1.56,0.00, 0.00,0.00, 0.52,0.00,0.00, 0.52, 0.00, 0.00, 0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 5.72,0.00, 0.00,0.00,1.56,0.00, 0.00,0.00,0.52, 1.04,0.00, 0.00, 0.00, 0.52,0.00, 0.00,0.000,0.075,0.151, 0.000,0.000, 0.000,   2.416,  18,  116,nonspam
0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,18.18,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.000,1.449, 0.000,0.000, 0.000,   2.000,   5,   14,nonspam
0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,11.11, 0.00, 0.00, 0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.000,0.000, 0.000,0.000, 0.000,   1.250,   2,    5,nonspam
0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.86,0.00, 0.00,0.00, 0.00,0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.86,0.00, 0.00,0.00, 4.74,0.00, 0.00,0.86,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.43, 0.00, 0.00,0.00, 0.00,0.000,0.062,0.000, 0.000,0.000, 0.000,   1.210,   6,   69,nonspam
0.00, 0.13,0.54, 0.00, 0.27,0.13,0.00, 0.00,0.00, 0.27,0.00,1.21,0.00, 0.00,0.00, 0.13,0.00,0.00, 1.89, 0.00, 0.94, 0.00,0.00, 0.00, 0.13, 0.94, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.54,0.00, 0.00,0.00,0.00, 0.00,0.13, 0.00, 0.00, 0.00,0.00, 0.00,0.073,0.048,0.000, 0.024,0.000, 0.000,   5.150,  82,  582,nonspam
1.26, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00,0.00, 1.26,0.00,1.26,0.00, 0.00,0.00, 0.00,0.00,1.26, 2.53, 0.00, 0.00, 0.00,0.00, 0.00, 0.00, 0.00, 0.00,2.53, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,1.26, 0.00,0.00, 0.00, 1.26, 2.53,0.00, 0.00,0.000,0.000,0.000, 0.000,0.000, 0.000,   2.842,  11,   54,nonspam
0.00, 0.00,0.00, 0.00, 0.64,0.00,0.00, 0.00,1.28, 0.00,0.00,0.64,0.00, 0.00,0.00, 0.00,0.00,0.00, 0.00, 0.00, 1.28, 0.00,0.00, 0.00, 0.00, 0.00, 1.28,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.64,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.64, 0.00,0.00, 0.00,0.000,0.000,0.000, 0.197,0.000, 0.000,   2.350,  13,   94,nonspam
0.00, 0.00,0.00, 0.00, 0.50,0.00,0.00, 0.00,0.00, 0.00,0.00,0.50,0.00, 0.00,0.00, 0.00,0.00,0.00, 1.01, 0.00, 0.00, 0.00,0.00, 0.00, 1.01, 0.50, 5.55,0.50, 0.50,0.50, 0.50,0.50, 0.00,0.50, 0.50,0.50,0.50,0.00, 0.50,0.50,0.00, 0.00,0.50, 0.00, 0.50, 0.00,0.00, 0.00,0.083,0.167,0.000, 0.502,0.000, 0.000,   1.547,  11,  113,nonspam
0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,1.33,0.00, 0.00,0.00, 0.00,0.00,0.00, 0.44, 0.00, 0.00, 0.00,0.00, 0.00, 0.00, 0.44, 0.00,0.00, 0.00,0.00, 0.00,0.00, 1.33,0.00, 0.44,0.00,0.89,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.397,0.000, 0.000,0.000, 0.000,   1.936,  10,  122,nonspam
0.00, 0.00,0.00, 0.00, 0.68,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00, 0.00, 0.34, 0.00,0.00, 0.00,0.00, 0.00,0.00, 1.37,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.34, 0.00,0.00, 0.00,0.000,0.143,0.000, 0.000,0.000, 0.000,   1.784,  18,  141,nonspam
0.00, 0.00,0.00, 0.00, 0.68,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00, 0.00, 0.34, 0.00,0.00, 0.00,0.00, 0.00,0.00, 1.37,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.34, 0.00,0.00, 0.00,0.000,0.143,0.000, 0.000,0.000, 0.000,   1.784,  18,  141,nonspam
0.00, 0.00,0.00, 0.00, 0.90,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,1.80, 0.00,0.00, 0.90,0.00,0.00, 0.90, 0.00, 0.00, 0.00,0.00, 0.00, 2.70, 0.90, 0.90,0.90, 0.90,0.90, 0.90,0.90, 0.00,0.90, 0.90,0.90,0.00,0.00, 0.00,0.90,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.449,0.000, 0.000,0.000, 0.000,   2.150,  11,   43,nonspam
0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.99,0.00, 0.00,0.00,0.49,0.00, 0.00,0.00, 0.00,0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00, 1.98, 0.49, 0.00,0.49, 0.49,0.99, 0.00,0.00, 0.00,0.00, 0.49,0.49,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.119,0.000, 0.000,0.000, 0.000,   2.135,  13,  126,nonspam
0.00, 0.00,0.00, 0.00, 0.00,0.23,0.23, 0.23,0.00, 0.00,0.00,0.46,0.00, 0.46,0.00, 0.00,0.00,0.00, 0.23, 0.00, 0.00, 0.00,0.23, 0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.23,0.00, 0.00,0.00,0.23,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.073,0.000,0.000, 0.000,0.000, 0.000,   3.184,  74,  207,nonspam
0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.86, 0.86,0.00, 0.00,0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00, 3.44, 2.58, 1.72,0.86, 0.86,0.86, 0.86,0.86, 0.00,0.86, 0.86,0.86,1.72,0.00, 1.72,0.86,0.00, 0.00,1.72, 0.00, 1.72, 0.00,0.00, 0.00,0.000,0.270,0.135, 0.135,0.000, 0.000,   2.288,  13,  103,nonspam
0.10, 0.00,0.00, 0.00, 0.00,0.10,0.00, 0.52,0.00, 0.10,0.00,1.90,0.10, 0.10,0.00, 0.10,0.21,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00, 3.17, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.10,0.10,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.10, 0.00, 0.00,0.00, 0.00,0.027,0.138,0.000, 0.041,0.041, 0.000,   2.321,  31,  469,nonspam
0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,1.61,0.00, 0.00,0.00, 0.00,0.00,0.00, 0.53, 0.00, 0.00, 0.00,0.00, 0.00, 1.61, 0.53, 0.00,0.00, 0.53,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.53,0.00,0.00, 0.00,0.00,0.00, 0.53,0.00, 1.07, 0.00, 0.00,0.00, 0.53,0.000,0.000,0.000, 0.000,0.000, 0.000,   1.375,   5,   99,nonspam
0.00, 0.00,0.41, 0.00, 0.41,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.41,0.00, 0.00,0.00,0.41,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.41, 0.00, 0.41,0.00, 0.00,0.000,0.000,0.000, 0.000,0.000, 0.000,   1.522,  11,   67,nonspam
0.00, 0.00,0.00, 0.00, 0.43,0.00,0.00, 0.00,0.00, 0.00,0.00,0.43,0.00, 0.00,0.00, 0.00,0.00,0.00, 2.19, 0.00, 0.00, 0.00,0.00, 0.00, 0.00, 0.00, 0.43,0.00, 0.00,0.00, 0.00,0.00, 0.87,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.079,0.158,0.000, 0.000,0.000, 0.000,   1.115,   2,   29,nonspam
0.23, 0.00,0.23, 0.00, 0.69,0.00,0.00, 0.00,0.00, 0.00,0.00,1.38,0.00, 0.00,0.00, 0.00,0.00,0.00, 0.23, 0.00, 0.00, 0.00,0.00, 0.00, 0.23, 0.23, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.23,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.23, 0.00, 0.00,0.00, 0.00,0.000,0.066,0.000, 0.000,0.000, 0.000,   1.412,   9,   89,nonspam
0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00, 0.00, 0.00,10.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.000,0.000, 0.000,0.000, 0.000,   2.500,   9,   15,nonspam
0.00, 0.00,1.02, 0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 1.02, 0.00, 0.00, 0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 1.02, 0.00,0.00, 0.00,0.000,0.000,0.395, 0.000,0.000, 0.000,   1.523,   6,   32,nonspam
0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00,0.75, 0.00,0.00,0.75,0.00, 0.00,0.00, 0.00,0.00,0.00, 2.25, 0.00, 0.00, 0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.75, 0.00,0.00, 0.00,0.000,0.263,0.000, 0.000,0.000, 0.000,   1.176,   3,   20,nonspam
0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00, 0.00, 0.00,25.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.000,0.000, 0.000,0.000, 0.000,   2.000,   4,    6,nonspam
0.00, 0.00,0.19, 0.00, 0.19,0.19,0.00, 0.00,0.00, 0.19,0.00,0.38,0.00, 0.00,0.00, 0.00,0.00,0.38, 1.54, 0.00, 0.96, 0.00,0.00, 0.00, 2.69, 1.54, 0.77,0.57, 0.19,1.15, 0.19,0.19, 0.00,0.19, 0.57,0.38,0.38,0.00, 0.00,0.19,0.38, 0.00,0.38, 0.00, 0.38, 0.00,0.00, 0.19,0.026,0.404,0.053, 0.026,0.000, 0.000,   2.894,  45,  411,nonspam
0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.65,0.00, 1.30,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.32, 0.32, 0.00, 0.65, 0.00,0.00, 0.00, 4.90, 4.24, 0.32,0.00, 0.00,0.65, 0.00,0.00, 0.00,0.00, 0.00,0.00,1.63,0.00, 0.00,0.00,0.98, 0.00,0.00, 0.00, 0.65, 0.00,0.00, 0.00,0.153,0.562,0.102, 0.000,0.000, 0.000,   5.555,  42,  500,nonspam
0.25, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00,0.25, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.25,0.00,0.00, 0.25, 0.00, 0.00, 0.00,0.00, 0.00, 2.06, 1.03, 0.25,0.25, 0.25,0.25, 0.25,0.25, 2.83,0.25, 0.25,0.25,0.25,0.00, 0.00,0.25,0.00, 0.00,0.25, 0.00, 0.25, 0.00,0.00, 0.00,0.301,0.473,0.043, 0.043,0.000, 0.000,   2.111,  17,  190,nonspam
0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.44, 0.00,0.00,0.44, 0.00, 0.00, 0.00, 0.00,0.00, 0.00, 0.44, 0.44, 0.00,0.88, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.44,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.44, 0.00, 0.00,0.00, 0.00,0.000,0.123,0.000, 0.000,0.000, 0.000,   1.857,  15,  104,nonspam
0.00, 0.00,0.44, 0.00, 0.44,0.00,0.00, 0.00,0.00, 0.44,0.00,0.88,0.00, 0.00,0.00, 0.00,0.00,0.88, 2.22, 0.00, 2.22, 0.00,0.00, 0.00, 1.33, 0.44, 0.88,0.88, 0.00,0.88, 0.00,0.00, 0.00,0.00, 0.88,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.44,0.000,0.506,0.000, 0.050,0.000, 0.000,   3.772,  45,  249,nonspam
0.33, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00,0.33, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 0.33, 0.00, 0.00, 0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 3.30,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.448,0.000, 0.056,0.000, 0.000,   1.788,   6,   93,nonspam
0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.000,0.000, 0.000,0.000, 0.000,   1.166,   2,    7,nonspam
0.00, 0.00,1.10, 0.00, 0.00,0.00,0.00, 0.00,0.00, 0.27,0.27,0.55,0.00, 0.00,0.00, 0.00,0.00,0.00, 1.10, 0.00, 0.83, 0.00,0.00, 0.00, 1.10, 0.27, 0.00,0.00, 0.55,0.27, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.83,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 1.10,0.543,0.349,0.000, 0.000,0.000, 0.000,   2.724,  79,  316,nonspam
0.00, 0.29,0.29, 0.00, 0.29,0.00,0.00, 0.29,0.00, 0.00,0.29,1.45,0.00, 0.00,0.00, 0.00,0.58,0.00, 1.16, 0.00, 1.45, 0.00,0.00, 0.00, 0.87, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.037,0.113,0.000, 0.000,0.037, 0.000,   1.531,   7,  147,nonspam
0.00, 0.00,2.56, 0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 5.12,0.00, 0.00,0.00,0.00, 2.56, 0.00, 0.00, 0.00,0.00, 0.00, 0.00, 0.00, 2.56,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 2.56, 0.00,0.00, 0.00,0.000,0.485,0.000, 0.000,0.000, 0.000,   1.000,   1,   11,nonspam
0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,2.22,0.00, 0.00,0.00, 0.00,0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00, 0.00, 0.00, 2.22,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 2.22, 0.00,0.00, 0.00,0.000,0.000,0.000, 0.374,0.000, 0.000,   1.375,   5,   22,nonspam
0.00, 0.00,0.00, 0.00, 0.00,5.88,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.000,0.000, 0.000,0.000, 0.000,   2.666,   5,   16,nonspam
0.00, 0.00,0.00, 0.00, 2.22,0.00,0.00, 0.00,0.00, 0.00,0.00,3.33,0.00, 0.00,0.00, 0.00,0.00,0.00, 1.11, 0.00, 1.11, 0.00,0.00, 0.00, 1.11, 1.11, 0.00,0.00, 1.11,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.000,0.000, 0.000,0.000, 0.000,   1.000,   1,   22,nonspam
0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 5.26,0.00, 0.00, 5.26, 0.00,0.00, 0.00,0.000,0.000,0.000, 0.000,0.000, 0.000,   1.250,   2,    5,nonspam
0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 2.63,0.00, 0.00,0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.000,0.000, 0.000,0.000, 0.000,   1.800,   7,   18,nonspam
0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,1.81,0.00, 0.00,0.00, 0.00,0.00,0.00, 1.81, 0.00, 0.00, 0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 1.81,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.286,0.000, 0.000,0.000, 0.000,   2.277,   9,   41,nonspam
2.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00,2.00,2.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 2.00, 0.00, 8.00, 0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.000,0.000, 0.000,0.000, 0.000,   5.888,  29,   53,nonspam
0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.000,0.000, 0.000,0.000, 0.000,   1.000,   1,    3,nonspam
0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 1.69,0.00, 0.00, 0.00, 0.00,0.00, 1.69,0.000,0.000,0.000, 0.000,0.000, 0.000,   1.629,   7,   44,nonspam
0.00, 0.00,0.00, 0.00, 0.93,0.00,0.00, 0.00,0.00, 0.93,0.00,0.46,0.00, 0.00,0.00, 0.00,0.00,0.00, 1.40, 0.00, 0.00, 0.00,0.00, 0.00, 4.22, 1.87, 0.93,0.46, 0.93,0.46, 0.46,0.46, 0.00,0.46, 0.46,0.46,0.46,0.00, 0.00,0.46,0.00, 0.00,0.46, 0.00, 0.93, 0.00,0.00, 0.00,0.000,0.200,0.066, 0.000,0.000, 0.000,   5.593,  42,  330,nonspam
0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,1.23,0.00, 0.00,0.00, 0.00,0.00,0.00, 3.70, 0.00, 0.00, 0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 1.23,0.00, 0.00, 1.23, 0.00,0.00, 0.00,0.000,0.404,0.000, 0.000,0.000, 0.000,   1.187,   4,   19,nonspam
0.00, 0.00,1.49, 0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,1.49,0.00, 0.00,0.00, 0.00,0.00,0.00, 1.49, 0.00, 0.00, 0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 1.49,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.238,0.000, 0.238,0.000, 0.000,   2.000,   8,   50,nonspam
